City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
365,Poum,NC,-20.23,164.02,75.02,77,84,18.81,broken clouds
366,Gravdal,NO,68.12,13.5,39.2,86,75,5.82,shower rain
367,Tezu,IN,27.92,96.17,68.29,47,0,4.29,clear sky
368,Korla,CN,41.76,86.15,38.98,62,3,1.16,clear sky
369,Batemans Bay,AU,-35.72,150.18,60.01,89,88,2.77,overcast clouds
370,Arman,RU,59.7,150.17,6.06,85,85,16.15,overcast clouds
371,Mitchelstown,IE,52.27,-8.27,55.0,100,75,16.11,fog
372,Shellbrook,CA,53.22,-106.4,19.4,85,90,16.11,light snow
373,Yumen,CN,40.28,97.2,32.05,79,0,3.29,clear sky
374,Maragogi,BR,-9.01,-35.22,82.11,67,47,12.12,scattered clouds
375,Galle,LK,6.04,80.22,80.58,82,100,7.49,light rain
376,Asasa,ET,7.1,39.2,60.21,73,58,7.56,light rain
377,Sioux Lookout,CA,50.1,-91.92,44.6,100,75,5.82,smoke
378,Kalmunai,LK,7.42,81.82,82.04,77,31,7.18,moderate rain
379,Tautira,PF,-17.73,-149.15,75.2,83,20,2.24,few clouds
380,Mehriz,IR,31.59,54.43,66.2,19,20,4.7,few clouds
381,Nanakuli,US,21.39,-158.15,78.01,78,1,4.7,clear sky
382,Turukhansk,RU,65.82,87.98,32.32,98,100,12.35,overcast clouds
383,Bundaberg,AU,-24.85,152.35,66.2,72,75,5.82,broken clouds
384,Saint-Francois,FR,46.42,3.91,64.4,63,0,6.93,clear sky
385,Truro,GB,50.27,-5.05,57.2,93,75,14.99,broken clouds
386,Maceio,BR,-9.67,-35.74,84.2,58,75,8.05,broken clouds
387,Mayo,US,38.89,-76.51,64.99,100,1,3.36,mist
388,Turan,VN,16.07,108.22,78.8,83,75,16.11,broken clouds
389,Lipari,IT,38.47,14.95,66.99,74,77,5.99,broken clouds
390,Hokitika,NZ,-42.72,170.97,42.78,74,33,6.91,scattered clouds
391,Brzeg Dolny,PL,51.27,16.71,50.0,76,0,4.7,clear sky
392,Puerto Carreno,CO,6.19,-67.49,79.88,84,99,3.18,heavy intensity rain
393,Nakasongola,UG,1.31,32.46,73.69,78,11,3.51,few clouds
394,Jimma,ET,7.67,36.83,64.83,82,97,3.04,light rain
395,Zhanaozen,KZ,43.3,52.8,43.36,62,31,6.58,scattered clouds
396,Ipixuna,BR,-1.76,-48.8,87.8,66,40,11.41,scattered clouds
397,Port Hardy,CA,50.7,-127.42,42.8,69,5,10.29,clear sky
398,Nelson Bay,AU,-32.72,152.15,57.99,82,90,4.7,overcast clouds
399,Ucluelet,CA,48.93,-125.55,37.0,68,0,9.1,clear sky
400,Tilichiki,RU,60.47,166.1,12.09,94,98,10.67,overcast clouds
401,Kununurra,AU,-15.77,128.73,82.4,54,98,5.82,overcast clouds
402,Kavieng,PG,-2.57,150.8,81.59,71,6,0.58,clear sky
403,Storozhevaya,RU,43.88,41.45,43.3,62,0,0.27,clear sky
404,Tura,IN,25.52,90.22,66.6,83,0,3.94,clear sky
405,Coquimbo,CL,-29.95,-71.34,60.8,72,75,9.17,broken clouds
406,Mogwase,ZA,-25.18,27.27,93.96,22,82,8.59,light rain
407,San Fernando,PH,15.03,120.69,78.8,88,75,4.7,broken clouds
408,Salzgitter,DE,52.15,10.33,55.0,76,0,1.01,clear sky
409,Azuaga,ES,38.27,-5.68,64.0,65,93,5.01,overcast clouds
410,Brownsburg,US,39.84,-86.4,64.0,59,75,3.36,broken clouds
411,Moindou,NC,-21.69,165.68,66.2,88,20,2.24,few clouds
412,Chachapoyas,PE,-6.23,-77.87,66.18,55,53,9.95,light rain
413,Akureyri,IS,65.68,-18.09,35.6,69,0,4.7,clear sky
414,Roma,US,43.21,-75.46,64.0,66,1,3.36,clear sky
415,Mormugao,IN,15.4,73.8,81.41,79,0,6.15,light rain
416,Kapuskasing,CA,49.42,-82.43,42.8,100,37,4.7,scattered clouds
417,Los Llanos De Aridane,ES,28.66,-17.92,75.2,57,20,6.93,few clouds
418,Xining,CN,36.62,101.77,36.99,64,3,1.86,clear sky
419,Kpandu,GH,7.0,0.29,83.93,64,45,3.8,light rain
420,Mogadishu,SO,2.04,45.34,82.4,65,75,8.05,broken clouds
421,Boende,CD,-0.22,20.87,86.27,59,44,3.31,scattered clouds
422,Chadan,RU,51.28,91.58,29.39,92,0,1.74,clear sky
423,Tacoronte,ES,28.48,-16.41,69.01,77,40,11.41,scattered clouds
424,Avera,US,33.19,-82.53,68.0,100,90,10.29,overcast clouds
425,Scarborough,GB,54.28,-0.4,54.0,95,81,8.08,broken clouds
426,Yining,CN,29.04,114.56,52.52,61,0,1.99,clear sky
427,Kungurtug,RU,50.6,97.52,25.83,92,0,3.04,clear sky
428,Natalinsk,RU,56.47,57.87,36.5,90,100,19.84,overcast clouds
429,Alihe,CN,50.57,123.72,12.06,87,0,4.23,clear sky
430,Itarema,BR,-2.92,-39.92,89.64,54,8,21.39,clear sky
431,Stolin,BY,51.89,26.85,46.49,85,20,4.83,few clouds
432,La Pila,MX,22.05,-100.87,44.6,100,40,3.36,fog
433,Sines,PT,37.96,-8.87,63.0,1,63,10.0,light rain
434,Kirensk,RU,57.79,108.11,29.82,97,100,5.88,overcast clouds
435,Royan,FR,45.63,-1.03,69.8,56,0,10.29,clear sky
436,Teya,RU,60.38,92.63,37.63,83,100,12.26,overcast clouds
437,Innisfail,AU,-17.53,146.03,75.56,87,20,10.07,light rain
438,Esmeraldas,BR,-19.76,-44.31,84.2,48,40,5.82,scattered clouds
439,Bayir,TR,37.27,28.22,73.4,46,0,6.93,clear sky
440,Sola,VU,-13.88,167.55,81.0,82,18,15.43,light rain
441,Juneau,US,58.3,-134.42,30.2,74,90,16.11,overcast clouds
442,Inuvik,CA,68.35,-133.72,26.6,79,71,1.12,broken clouds
443,Negombo,LK,7.21,79.84,77.0,94,40,4.7,light rain
444,Luganville,VU,-15.53,167.17,78.89,84,2,7.49,light rain
445,San Giuseppe Jato,IT,37.97,13.19,68.0,72,20,9.17,few clouds
446,Faanui,PF,-16.48,-151.75,78.3,77,0,11.5,light rain
447,Saint-Joseph,RE,-21.37,55.62,77.0,69,90,19.46,overcast clouds
448,Kohat,PK,33.58,71.45,66.2,55,20,4.7,haze
449,Chimoio,MZ,-19.12,33.48,95.0,19,18,5.26,few clouds
450,Kavaratti,IN,10.57,72.64,84.0,74,0,5.55,clear sky
451,Singaparna,ID,-7.35,108.11,71.69,90,21,1.23,few clouds
452,San Patricio,US,28.02,-97.52,72.0,94,20,3.36,few clouds
453,Tall Kayf,TR,37.08,41.07,68.0,34,0,13.87,clear sky
454,Sorland,NO,67.67,12.69,42.8,81,75,28.86,broken clouds
455,Verkhnevilyuysk,RU,63.45,120.32,-5.48,91,0,3.33,clear sky
456,Abu Dhabi,AE,24.47,54.37,84.2,70,0,6.93,clear sky
457,Amol,IR,36.47,52.35,56.26,80,100,3.09,overcast clouds
458,Fairview,US,40.81,-74.0,66.0,51,1,3.29,clear sky
459,Sorgun,TR,39.81,35.19,47.34,65,0,9.8,clear sky
460,Kenitra,MA,34.26,-6.58,69.8,64,0,6.93,clear sky
461,Werda,BW,-25.27,23.28,99.54,10,69,15.43,broken clouds
462,Wajima,JP,37.4,136.9,50.07,58,47,18.21,scattered clouds
463,Iringa,TZ,-7.77,35.7,82.4,42,40,19.46,scattered clouds
464,Kargasok,RU,59.06,80.86,39.83,81,100,14.92,overcast clouds
465,Alta Floresta,BR,-9.88,-56.09,85.59,60,82,7.09,light rain
466,Sitka,US,57.05,-135.33,35.6,80,90,5.39,overcast clouds
467,Bud,US,39.45,-86.18,63.0,59,75,6.93,broken clouds
468,Araouane,ML,18.9,-3.53,93.27,11,27,13.76,scattered clouds
469,Bathsheba,BB,13.22,-59.52,86.0,74,40,14.99,scattered clouds
470,Manhattan,US,40.78,-73.97,66.0,51,1,3.47,clear sky
471,Port Hawkesbury,CA,45.62,-61.35,42.01,65,1,5.82,clear sky
472,Iqaluit,CA,63.75,-68.51,15.8,78,75,11.41,broken clouds
473,Kruszwica,PL,52.68,18.33,44.01,94,0,2.37,clear sky
474,Cockburn Town,TC,21.46,-71.14,81.27,80,100,24.54,overcast clouds
475,Katangli,RU,51.71,143.23,22.87,93,88,13.82,overcast clouds
476,Kokologo,BF,12.19,-1.89,95.0,17,0,6.93,clear sky
477,Helong,CN,42.54,129.0,23.92,77,0,9.66,clear sky
478,Elk City,US,35.41,-99.4,59.0,82,1,18.34,clear sky
479,Opuwo,NA,-18.06,13.84,95.09,11,48,16.82,scattered clouds
480,Kaeo,NZ,-35.1,173.78,52.0,94,40,5.55,scattered clouds
481,Makat,KZ,47.65,53.35,43.54,61,53,13.87,broken clouds
482,Balkanabat,TM,39.51,54.37,55.89,47,5,9.84,clear sky
483,Bodden Town,KY,19.28,-81.25,84.2,79,20,9.17,few clouds
484,Mbini,GQ,1.57,9.61,82.4,83,40,9.17,scattered clouds
485,Codrington,AU,-38.27,141.97,49.06,90,33,9.01,scattered clouds
486,Bongandanga,CD,1.5,21.05,85.21,61,60,2.06,broken clouds
487,Port Blair,IN,11.67,92.75,81.43,82,1,7.87,clear sky
488,Omboue,GA,-1.57,9.26,76.37,90,100,8.61,light rain
489,Le Moule,GP,16.33,-61.35,86.0,74,75,11.41,broken clouds
490,Karratha,AU,-20.74,116.85,71.51,76,0,13.29,light rain
491,Plastun,RU,44.76,136.29,32.32,90,100,7.72,overcast clouds
492,Ust-Ilimsk,RU,58.0,102.66,35.4,88,99,8.05,overcast clouds
493,Greeneville,US,36.16,-82.83,66.2,63,1,6.93,clear sky
494,Port Keats,AU,-14.25,129.55,84.4,69,2,6.93,clear sky
495,Huarmey,PE,-10.07,-78.15,68.04,66,54,11.16,broken clouds
496,Honiara,SB,-9.43,159.95,75.2,100,20,3.96,few clouds
497,Ribeira Brava,PT,32.65,-17.07,71.6,64,40,4.7,scattered clouds
498,Tecoanapa,MX,16.52,-98.75,82.44,69,71,1.28,broken clouds
499,Harper,LR,4.38,-7.72,82.09,79,94,7.76,light rain
500,Pangkalanbuun,ID,-2.68,111.62,75.47,93,72,1.1,heavy intensity rain
501,Salalah,OM,17.02,54.09,82.4,74,0,5.82,clear sky
502,Zima,RU,53.92,102.04,31.62,95,15,6.55,few clouds
503,Barra Do Garcas,BR,-15.89,-52.26,93.2,44,0,10.29,clear sky
504,Balod,IN,20.73,81.2,64.15,49,0,4.05,clear sky
505,Collie,AU,-33.37,116.15,61.0,61,6,3.31,clear sky
506,Laje,BR,-10.18,-40.97,85.84,44,10,14.67,clear sky
507,Olden,NO,61.84,6.81,50.0,66,75,8.05,broken clouds
508,Iberia,US,29.95,-91.75,70.0,94,90,8.05,overcast clouds
509,Tuatapere,NZ,-46.13,167.68,50.0,86,92,5.01,overcast clouds
510,Shelburne,CA,44.08,-80.2,57.99,71,20,3.36,few clouds
511,Tateyama,JP,34.98,139.87,61.0,87,40,11.41,scattered clouds
512,Goderich,CA,43.75,-81.72,60.8,55,0,6.93,clear sky
513,Legionowo,PL,52.4,20.93,46.99,100,90,6.93,overcast clouds
514,Morant Bay,JM,17.88,-76.41,78.8,94,90,6.93,moderate rain
515,Bethanien,NA,-26.5,17.16,87.44,14,0,19.08,clear sky
516,Coahuayana,MX,18.73,-103.68,69.8,73,5,2.21,clear sky
517,Daru,PG,-9.08,143.21,80.49,86,59,14.34,broken clouds
518,Faya,SA,18.39,42.45,68.0,77,40,11.41,scattered clouds
519,Guerrero Negro,MX,27.98,-114.06,63.9,62,1,13.35,clear sky
520,Perth,AU,-31.93,115.83,61.0,93,0,5.82,clear sky
521,Kloulklubed,PW,7.04,134.26,77.0,88,90,16.11,light intensity shower rain
522,Copiapo,CL,-27.37,-70.33,62.6,63,90,2.24,overcast clouds
523,Kendari,ID,-3.94,122.5,76.59,85,84,1.57,broken clouds
524,Broken Hill,AU,-31.95,141.43,69.8,27,59,9.17,broken clouds
525,Gobabis,NA,-22.45,18.97,93.96,10,13,2.13,few clouds
526,Hay River,CA,60.82,-115.8,17.6,85,0,6.93,clear sky
527,Solnechnyy,RU,50.72,136.63,14.74,85,99,5.28,overcast clouds
528,Edd,ER,13.93,41.69,88.21,49,10,21.14,clear sky
529,Marzuq,YE,14.4,46.47,73.15,45,52,8.88,broken clouds
530,Murgab,TM,37.5,61.97,55.4,47,75,11.41,haze
531,Tiksi,RU,71.69,128.87,-6.68,92,53,3.0,broken clouds
532,Quincy,US,42.25,-71.0,66.99,55,39,9.17,scattered clouds
533,Shetpe,KZ,44.17,52.12,39.06,79,9,7.09,clear sky
534,Tromso,NO,69.65,18.96,35.6,91,75,14.99,broken clouds
535,Neiafu,TO,-18.65,-173.98,73.4,88,40,14.67,scattered clouds
536,Listvyanskiy,RU,54.44,83.5,43.7,62,100,16.8,overcast clouds
537,Dumas,US,35.87,-101.97,59.0,76,1,24.16,clear sky
538,Cochabamba,BO,-17.39,-66.16,75.2,22,0,4.7,clear sky
539,Broome,US,42.25,-75.83,57.99,62,1,1.79,clear sky
540,Belmonte,BR,-15.86,-38.88,82.4,69,75,16.11,broken clouds
541,Yafran,LY,32.06,12.53,64.72,52,0,8.81,clear sky
542,Sal Rei,CV,16.18,-22.92,84.2,58,0,20.8,clear sky
543,Carutapera,BR,-1.2,-46.02,89.37,53,90,13.82,overcast clouds
544,Upington,ZA,-28.45,21.26,86.0,20,0,12.75,clear sky
545,Churapcha,RU,62.0,132.43,-11.81,89,100,3.22,overcast clouds
546,Bereda,ES,43.27,-7.54,60.01,82,49,15.99,light rain
547,Nouakchott,MR,18.09,-15.98,104.0,11,0,8.05,clear sky
548,Sisimiut,GL,66.94,-53.67,11.7,85,0,11.88,clear sky
549,Verkhoyansk,RU,67.54,133.38,-27.45,83,17,1.57,few clouds
550,Houma,US,29.6,-90.72,73.0,94,90,12.75,light rain
551,Pathein,MM,16.78,94.73,76.66,87,66,5.73,broken clouds
552,Lalmohan,BD,22.34,90.74,75.07,67,0,6.58,clear sky
553,Energetik,RU,51.74,58.79,35.44,83,97,20.47,overcast clouds
554,Luba,GQ,3.46,8.55,79.07,80,52,10.94,broken clouds
555,Pisco,PE,-13.7,-76.22,66.2,77,90,10.29,overcast clouds
556,Aksu,CN,41.12,80.26,41.27,56,0,0.89,clear sky
557,Bayan,CN,46.08,127.4,23.49,91,69,9.35,broken clouds
558,Shieli,KZ,44.17,66.75,46.99,56,100,9.86,overcast clouds
559,Lianzhou,CN,24.78,112.38,59.99,63,0,4.52,light rain
560,Yagunovskiy,RU,55.28,85.98,44.6,65,0,8.95,clear sky
561,Kudahuvadhoo,MV,2.67,72.89,84.7,71,30,5.21,light rain
562,Langsa,ID,4.47,97.97,76.98,87,100,2.24,heavy intensity rain
563,Port-Gentil,GA,-0.72,8.78,80.6,83,75,11.41,broken clouds
564,Anadyr,RU,64.75,177.48,3.2,84,0,4.47,clear sky
565,Klobuck,PL,50.9,18.94,50.0,66,0,4.7,clear sky
566,Ukiah,US,39.15,-123.21,46.4,49,1,11.41,clear sky
567,Paamiut,GL,61.99,-49.67,25.83,87,100,35.48,overcast clouds
568,Domoni,KM,-12.26,44.53,80.38,75,59,4.0,broken clouds
569,Nisporeni,MD,47.08,28.18,53.6,81,0,6.93,clear sky
570,Todos Santos,MX,23.45,-110.22,73.99,81,36,3.0,scattered clouds
571,Piedras Negras,MX,28.7,-100.52,71.01,83,20,5.82,few clouds
572,Clearlake,US,38.96,-122.63,45.0,65,11,1.99,few clouds
573,Singaraja,ID,-8.11,115.09,80.42,73,56,3.74,broken clouds
574,Semnan,IR,35.57,53.4,53.47,47,19,10.89,few clouds
575,Sicamous,CA,50.83,-118.99,33.8,47,22,10.29,few clouds
576,Albemarle,US,35.35,-80.2,69.01,93,1,4.7,clear sky
577,North Bend,US,43.41,-124.22,39.99,93,20,5.82,few clouds
578,Bilibino,RU,68.05,166.44,-2.92,89,100,1.54,overcast clouds
579,Aswan,EG,24.09,32.91,75.97,25,0,4.09,clear sky
580,Motygino,RU,58.18,94.76,31.93,97,70,3.38,broken clouds
581,Garissa,KE,-0.45,39.64,91.76,38,60,11.5,broken clouds
582,Arua,UG,3.02,30.91,70.45,87,48,3.96,scattered clouds
583,Lena,ES,43.1,-5.73,68.0,92,88,1.01,light rain
584,Gubkinskiy,RU,64.43,76.5,30.79,99,100,5.73,overcast clouds
585,Kisangani,CD,0.52,25.2,83.97,66,75,1.48,broken clouds
586,Gat,IL,31.61,34.76,73.0,100,83,3.0,broken clouds
587,Labuhan,ID,-6.88,112.21,82.27,72,100,2.68,light rain
588,Tres Arroyos,AR,-38.37,-60.28,81.18,31,1,6.53,clear sky
589,Valea Mare,RO,44.47,24.43,44.6,100,90,4.7,mist
590,Vanderhoof,CA,54.02,-124.02,21.25,89,0,3.38,clear sky
591,At-Bashi,KG,41.17,75.81,39.96,47,100,4.92,overcast clouds
592,Taguatinga,BR,-12.39,-46.57,92.01,40,19,9.15,few clouds
593,Bubaque,GW,11.28,-15.83,84.79,68,56,6.71,broken clouds
594,Tommot,RU,58.96,126.29,-0.31,90,100,4.79,overcast clouds
595,Alekseyevsk,RU,57.84,108.35,29.77,97,100,5.48,overcast clouds
596,Grand Gaube,MU,-20.01,57.66,73.99,81,1,7.0,clear sky
597,La Ronge,CA,55.1,-105.28,14.0,78,90,10.29,light snow
598,Huilong,CN,31.81,121.66,61.0,71,0,11.56,clear sky
599,Pilas,ES,37.3,-6.3,71.01,66,78,1.99,broken clouds
600,Longyearbyen,SJ,78.22,15.64,28.4,86,90,13.87,light snow
601,Mezhdurechenskiy,RU,59.6,65.93,31.41,95,91,5.95,overcast clouds
602,Luorong,CN,24.41,109.61,63.75,38,0,10.96,clear sky
603,Chicama,PE,-7.84,-79.15,62.6,82,75,9.17,mist
604,Pachora,IN,20.67,75.35,72.75,34,0,6.2,clear sky
605,Pedasi,PA,7.53,-80.03,79.2,74,32,10.02,scattered clouds
606,Magadan,RU,59.57,150.8,8.71,86,89,15.79,overcast clouds
607,Salinopolis,BR,-0.61,-47.36,86.72,66,56,16.8,broken clouds
608,Hirara,JP,24.8,125.28,74.32,80,100,29.51,light rain
609,Noshiro,JP,40.2,140.02,43.3,68,99,26.02,light rain
610,Ushtobe,KZ,45.25,77.98,60.91,28,100,8.57,overcast clouds
611,Henties Bay,NA,-22.12,14.28,64.99,83,5,16.96,clear sky
612,Vilhena,BR,-12.74,-60.15,86.0,62,40,5.82,scattered clouds
613,Great Yarmouth,GB,52.61,1.73,57.0,99,60,3.0,broken clouds
614,Berea,US,41.37,-81.85,63.0,76,1,5.88,clear sky
615,Pereyaslovskaya,RU,45.84,39.02,51.21,64,0,5.1,clear sky
616,Proddatur,IN,14.73,78.55,74.98,89,11,6.73,few clouds
617,Bandundu,CD,-3.32,17.37,87.33,60,69,4.18,broken clouds
618,Rocha,UY,-34.48,-54.33,73.36,54,1,9.64,clear sky
619,Sandwick,GB,60.0,-1.25,50.0,87,40,16.11,scattered clouds
620,Hobbs,US,32.7,-103.14,59.0,81,5,16.11,clear sky
621,Canutama,BR,-6.53,-64.38,94.32,46,100,2.98,overcast clouds
622,Alice Springs,AU,-23.7,133.88,77.0,17,1,9.17,clear sky
623,Tambopata,PE,-12.73,-69.18,89.6,70,0,3.36,clear sky
624,Whitianga,NZ,-36.83,175.7,57.99,87,8,5.99,clear sky
625,Leshukonskoye,RU,64.9,45.76,34.75,91,100,12.71,overcast clouds
626,Kabalo,CD,-6.05,26.92,85.01,70,75,0.63,broken clouds
627,Trairi,BR,-3.28,-39.27,89.62,51,26,18.3,scattered clouds
628,Namatanai,PG,-3.67,152.43,79.59,81,83,4.21,light rain
629,Ratnagiri,IN,16.98,73.3,80.98,74,0,5.64,clear sky
630,Heswall,GB,53.33,-3.1,53.6,93,75,4.7,light intensity drizzle
631,Tiznit,MA,29.58,-9.5,74.64,37,0,8.1,clear sky
632,Alekseyevskaya,RU,50.29,42.18,46.99,84,98,13.0,overcast clouds
633,Ulaangom,MN,49.98,92.07,24.91,94,0,1.21,clear sky
634,Rassvet,RU,46.83,40.75,56.82,75,0,20.13,clear sky
635,Yarmouth,US,41.71,-70.23,64.99,55,1,6.93,clear sky
636,Nha Trang,VN,12.25,109.18,82.4,65,40,17.22,scattered clouds
637,Farafangana,MG,-22.82,47.83,75.36,82,0,12.24,clear sky
638,Zhigansk,RU,66.77,123.37,-17.05,89,21,2.33,few clouds
639,Tanete,ID,-3.94,119.78,75.9,75,22,1.72,few clouds
640,Talas,TR,38.69,35.55,57.2,44,0,4.7,clear sky
641,Brigantine,US,39.41,-74.36,63.0,77,1,4.12,clear sky
642,Parga,GR,39.28,20.4,71.6,49,0,5.82,clear sky
643,Mataram,ID,-8.58,116.12,80.6,78,40,6.22,scattered clouds
644,Bozuyuk,TR,39.91,30.04,64.4,47,0,13.87,clear sky
645,Ardakan,IR,32.31,54.02,66.2,19,20,4.7,few clouds
646,Oistins,BB,13.07,-59.53,86.0,74,40,14.99,scattered clouds
647,Sentjur,SI,46.22,15.4,54.0,79,0,2.17,clear sky
648,Muroto,JP,33.28,134.15,62.26,60,0,18.07,clear sky
649,Quatre Cocos,MU,-20.21,57.76,73.99,94,75,10.29,shower rain
650,Two Hills,CA,53.72,-111.75,14.0,92,100,18.34,overcast clouds
651,Taywarah,AF,33.35,64.42,34.39,74,100,2.01,overcast clouds
652,Nishihara,JP,26.18,127.76,73.4,73,90,12.75,overcast clouds
653,Jishou,CN,28.32,109.72,55.74,61,0,2.48,light rain
654,Safranbolu,TR,41.25,32.69,52.63,52,0,0.27,clear sky
655,Corowa,AU,-36.03,146.38,55.0,77,0,6.91,clear sky
656,Yeniseysk,RU,58.45,92.17,36.41,87,71,7.31,broken clouds
657,Meadow Lake,US,34.8,-106.54,51.01,52,40,12.75,scattered clouds
658,Bentiu,SS,9.23,29.83,89.51,28,0,1.83,clear sky
659,Bitung,ID,1.45,125.18,78.8,88,40,10.98,scattered clouds
660,Grindavik,IS,63.84,-22.43,41.0,80,75,12.75,broken clouds
661,Portland,US,45.52,-122.68,37.99,74,75,3.36,broken clouds
662,Adrar,MR,20.5,-10.07,94.78,10,0,10.74,clear sky
663,Milazzo,IT,38.22,15.24,66.99,74,16,5.99,few clouds
664,Manta,EC,-0.95,-80.73,75.2,78,75,9.17,broken clouds
665,Columbus,US,39.96,-83.0,64.99,66,1,3.29,clear sky
666,Praia Da Vitoria,PT,38.73,-27.07,62.01,87,75,9.17,light intensity shower rain
667,Penzance,GB,50.12,-5.54,57.2,93,3,13.87,clear sky
668,Talavera De La Reina,ES,39.96,-4.83,64.51,54,24,1.16,few clouds
669,Waipawa,NZ,-41.41,175.52,51.8,66,98,28.86,overcast clouds
670,Beloretsk,RU,53.96,58.4,33.8,69,90,17.9,light rain
671,Luanda,AO,-8.84,13.23,84.2,70,40,12.75,scattered clouds
672,Kantang,TH,7.41,99.52,77.49,89,100,2.37,moderate rain
673,Ko Samui,TH,9.54,99.94,82.87,75,87,8.52,light rain
674,Charyshskoye,RU,51.4,83.56,42.91,62,98,7.76,overcast clouds
675,Deputatskiy,RU,69.3,139.9,-12.05,91,97,3.36,overcast clouds
676,Marrakesh,MA,31.63,-8.01,78.8,41,0,3.36,clear sky
677,Kazanskaya,RU,45.41,40.44,50.63,57,0,5.82,clear sky
678,Duyun,CN,26.27,107.52,51.08,66,0,4.76,light rain
679,Hoa Binh,VN,20.81,105.34,73.4,60,0,3.36,clear sky
680,Kaduqli,SD,11.02,29.72,90.21,23,0,5.3,clear sky
681,Katsuura,JP,35.13,140.3,62.01,87,40,11.41,scattered clouds
682,Hirado,JP,33.36,129.55,59.0,25,0,1.99,clear sky
683,Sao Sebastiao,BR,-23.76,-45.41,77.58,63,5,3.85,clear sky
684,Magaria,NE,13.0,8.91,90.66,12,7,8.81,clear sky
685,Ornskoldsvik,SE,63.29,18.72,35.6,80,2,5.82,clear sky
686,Bandipur,NP,27.93,84.42,55.87,71,0,2.24,clear sky
687,Funtua,NG,11.52,7.31,84.61,24,100,8.32,overcast clouds
688,San Quintin,MX,30.48,-115.95,60.08,58,54,3.27,broken clouds
689,Kulhudhuffushi,MV,6.62,73.07,84.11,75,33,8.25,light rain
690,Pahrump,US,36.21,-115.98,44.01,60,83,10.0,broken clouds
691,Roebourne,AU,-20.78,117.13,72.52,64,0,14.67,light rain
692,Gambela,ET,8.25,34.58,76.77,82,26,4.59,light rain
693,Wuchang,CN,44.91,127.15,24.87,85,50,7.02,scattered clouds
694,College,US,64.86,-147.8,33.8,74,90,9.17,light snow
695,Barra Do Bugres,BR,-15.07,-57.18,92.86,41,78,8.9,broken clouds
696,Benguela,AO,-12.58,13.41,80.6,74,40,9.17,scattered clouds
697,Liepaja,LV,56.54,21.04,46.4,87,2,2.24,clear sky
698,Usinsk,RU,65.99,57.53,28.31,99,91,6.89,overcast clouds
699,Kikwit,CD,-5.04,18.82,84.29,76,30,3.18,light rain
700,Tabas,IR,33.6,56.92,73.4,20,18,4.7,few clouds
701,Romanovka,RU,51.74,42.75,46.87,88,98,17.11,light rain
702,Mabaruma,GY,8.2,-59.78,82.35,88,99,5.84,moderate rain
703,Ningbo,CN,29.88,121.55,60.01,76,0,6.71,clear sky
